,series,time_idx,value,date
164,59,164,9.7795,2008-06-13
165,59,165,13.9408,2008-06-14
166,59,166,11.9293,2008-06-15
167,59,167,8.806,2008-06-16
168,59,168,7.735499999999997,2008-06-17
169,59,169,9.406799999999995,2008-06-18
170,59,170,10.838000000000005,2008-06-19
171,59,171,10.488499999999997,2008-06-20
172,59,172,12.014199999999994,2008-06-21
173,59,173,9.9775,2008-06-22
174,59,174,8.380999999999998,2008-06-23
175,59,175,7.599299999999999,2008-06-24
176,59,176,11.4765,2008-06-25
177,59,177,9.531999999999998,2008-06-26
178,59,178,9.8352,2008-06-27
179,59,179,9.746,2008-06-28
180,59,180,7.296600000000003,2008-06-29
181,59,181,7.081100000000004,2008-06-30
182,59,182,9.1746,2008-07-01
183,59,183,11.126999999999995,2008-07-02
184,59,184,10.634300000000003,2008-07-03
185,59,185,12.349999999999996,2008-07-04
186,59,186,10.035899999999998,2008-07-05
187,59,187,8.4743,2008-07-06
188,59,188,7.565199999999999,2008-07-07
189,59,189,9.274900000000002,2008-07-08
190,59,190,10.9154,2008-07-09
191,59,191,11.6407,2008-07-10
192,59,192,11.652500000000002,2008-07-11
193,59,193,9.888899999999994,2008-07-12
194,59,194,8.3858,2008-07-13
195,59,195,7.5691000000000015,2008-07-14
196,59,196,10.112400000000004,2008-07-15
197,59,197,12.1203,2008-07-16
198,59,198,11.358300000000002,2008-07-17
199,59,199,10.852999999999998,2008-07-18
200,59,200,9.917099999999998,2008-07-19
201,59,201,8.7569,2008-07-20
202,59,202,7.563899999999999,2008-07-21
203,59,203,9.2597,2008-07-22
204,59,204,10.1841,2008-07-23
205,59,205,18.53619999999999,2008-07-24
206,59,206,11.436800000000002,2008-07-25
207,59,207,9.757200000000005,2008-07-26
208,59,208,8.306499999999998,2008-07-27
209,59,209,7.706899999999998,2008-07-28
210,59,210,10.236600000000005,2008-07-29
211,59,211,10.2522,2008-07-30
212,59,212,11.2537,2008-07-31
213,59,213,9.9437,2008-08-01
214,59,214,9.7274,2008-08-02
215,59,215,8.371100000000002,2008-08-03
216,59,216,7.677299999999995,2008-08-04
217,59,217,9.2416,2008-08-05
218,59,218,10.189200000000003,2008-08-06
219,59,219,13.914000000000003,2008-08-07
220,59,220,14.824599999999997,2008-08-08
221,59,221,9.8661,2008-08-09
222,59,222,8.404399999999999,2008-08-10
223,59,223,7.528999999999999,2008-08-11
224,59,224,9.2791,2008-08-12
225,59,225,9.5668,2008-08-13
226,59,226,10.9975,2008-08-14
227,59,227,11.7832,2008-08-15
228,59,228,10.014599999999996,2008-08-16
229,59,229,8.608399999999998,2008-08-17
230,59,230,7.889699999999999,2008-08-18
231,59,231,9.4207,2008-08-19
232,59,232,11.165199999999995,2008-08-20
233,59,233,11.006899999999996,2008-08-21
234,59,234,10.3082,2008-08-22
235,59,235,9.877699999999995,2008-08-23
236,59,236,7.926,2008-08-24
237,59,237,7.393199999999998,2008-08-25
238,59,238,13.444900000000004,2008-08-26
239,59,239,11.334699999999996,2008-08-27
240,59,240,11.742800000000004,2008-08-28
241,59,241,10.4893,2008-08-29
242,59,242,8.565699999999996,2008-08-30
243,59,243,7.878300000000003,2008-08-31
244,59,244,9.3954,2008-09-01
245,59,245,10.789499999999997,2008-09-02
246,59,246,10.7089,2008-09-03
247,59,247,12.255700000000004,2008-09-04
248,59,248,10.3195,2008-09-05
249,59,249,8.611600000000005,2008-09-06
250,59,250,7.752500000000003,2008-09-07
251,59,251,9.875100000000002,2008-09-08
252,59,252,10.556900000000004,2008-09-09
253,59,253,10.602,2008-09-10
254,59,254,12.647499999999996,2008-09-11
255,59,255,12.727100000000004,2008-09-12
256,59,256,8.825099999999997,2008-09-13
257,59,257,8.001800000000001,2008-09-14
258,59,258,9.517,2008-09-15
259,59,259,11.8011,2008-09-16
260,59,260,11.905100000000008,2008-09-17
261,59,261,11.7389,2008-09-18
262,59,262,10.2635,2008-09-19
263,59,263,8.718500000000002,2008-09-20
264,59,264,8.0534,2008-09-21
265,59,265,9.346899999999998,2008-09-22
266,59,266,11.984799999999998,2008-09-23
267,59,267,7.228800000000001,2008-09-24
268,59,268,7.426800000000003,2008-09-25
269,59,269,7.295199999999999,2008-09-26
270,59,270,5.960800000000004,2008-09-27
271,59,271,5.955200000000001,2008-09-28
272,59,272,8.992599999999996,2008-09-29
273,59,273,7.457700000000002,2008-09-30
274,59,274,8.973500000000003,2008-10-01
275,59,275,7.714099999999998,2008-10-02
276,59,276,7.673799999999999,2008-10-03
277,59,277,6.303000000000006,2008-10-04
278,59,278,6.230399999999999,2008-10-05
279,59,279,8.937899999999999,2008-10-06
280,59,280,7.569799999999999,2008-10-07
281,59,281,9.469600000000002,2008-10-08
282,59,282,8.931399999999998,2008-10-09
283,59,283,6.261899999999999,2008-10-10
284,59,284,3.1011,2008-10-11
285,59,285,2.509099999999999,2008-10-12
286,59,286,6.4747,2008-10-13
287,59,287,5.988200000000003,2008-10-14
288,59,288,5.9099,2008-10-15
289,59,289,6.1292,2008-10-16
290,59,290,3.0454000000000003,2008-10-17
291,59,291,2.5708000000000006,2008-10-18
292,59,292,5.804699999999999,2008-10-19
293,59,293,8.588000000000001,2008-10-20
294,59,294,8.4245,2008-10-21
295,59,295,7.773000000000001,2008-10-22
296,59,296,5.849299999999999,2008-10-23
297,59,297,3.163100000000001,2008-10-24
298,59,298,2.4249,2008-10-25
299,59,299,5.981800000000001,2008-10-26
300,59,300,6.0565,2008-10-27
301,59,301,6.2707,2008-10-28
302,59,302,6.595400000000001,2008-10-29
303,59,303,5.958699999999999,2008-10-30
304,59,304,3.2406999999999995,2008-10-31
305,59,305,2.681499999999999,2008-11-01
306,59,306,5.9925,2008-11-02
307,59,307,6.521100000000001,2008-11-03
308,59,308,6.239099999999996,2008-11-04
309,59,309,6.633899999999998,2008-11-05
310,59,310,5.621099999999999,2008-11-06
311,59,311,2.9422000000000006,2008-11-07
312,59,312,2.5247,2008-11-08
313,59,313,5.745299999999999,2008-11-09
314,59,314,5.976699999999998,2008-11-10
315,59,315,5.7383000000000015,2008-11-11
316,59,316,5.6196,2008-11-12
317,59,317,2.8902999999999994,2008-11-13
318,59,318,2.4148,2008-11-14
319,59,319,21.9579,2008-11-15
320,59,320,8.728899999999998,2008-11-16
321,59,321,8.953099999999996,2008-11-17
322,59,322,9.267600000000002,2008-11-18
323,59,323,8.652299999999999,2008-11-19
324,59,324,5.663599999999999,2008-11-20
325,59,325,5.043999999999999,2008-11-21
326,59,326,8.697600000000005,2008-11-22
327,59,327,9.5491,2008-11-23
328,59,328,6.239100000000002,2008-11-24
329,59,329,11.061799999999998,2008-11-25
330,59,330,9.388,2008-11-26
331,59,331,7.667500000000002,2008-11-27
332,59,332,6.344599999999998,2008-11-28
333,59,333,7.6906,2008-11-29
334,59,334,8.337199999999998,2008-11-30
335,59,335,9.360599999999996,2008-12-01
336,59,336,10.595300000000003,2008-12-02
337,59,337,8.068000000000001,2008-12-03
338,59,338,8.3146,2008-12-04
339,59,339,7.9497,2008-12-05
340,59,340,8.376400000000002,2008-12-06
341,59,341,9.816100000000002,2008-12-07
342,59,342,9.5457,2008-12-08
343,59,343,9.1462,2008-12-09
344,59,344,7.993400000000001,2008-12-10
345,59,345,7.957600000000001,2008-12-11
346,59,346,6.2325,2008-12-12
347,59,347,9.7211,2008-12-13
348,59,348,8.3823,2008-12-14
349,59,349,8.713,2008-12-15
350,59,350,9.6009,2008-12-16
351,59,351,7.579199999999998,2008-12-17
352,59,352,7.626799999999996,2008-12-18
353,59,353,6.808999999999999,2008-12-19
354,59,354,8.393199999999998,2008-12-20
355,59,355,8.049299999999999,2008-12-21
356,59,356,9.851699999999996,2008-12-22
357,59,357,9.519700000000006,2008-12-23
358,59,358,7.438299999999999,2008-12-24
359,59,359,6.6125,2008-12-25
360,59,360,10.205199999999998,2008-12-26
361,59,361,10.608899999999997,2008-12-27
362,59,362,8.937899999999999,2008-12-28
363,59,363,11.963200000000002,2008-12-29
364,59,364,10.2655,2008-12-30
365,59,365,8.763799999999998,2008-12-31
0,60,0,11.066299999999998,2008-01-01
1,60,1,9.827899999999998,2008-01-02
2,60,2,4.817100000000001,2008-01-03
3,60,3,4.167000000000002,2008-01-04
4,60,4,3.7847,2008-01-05
5,60,5,11.312899999999996,2008-01-06
6,60,6,10.376299999999995,2008-01-07
7,60,7,11.235,2008-01-08
8,60,8,10.711400000000005,2008-01-09
9,60,9,13.0429,2008-01-10
10,60,10,5.8433,2008-01-11
11,60,11,4.393000000000002,2008-01-12
12,60,12,9.196200000000005,2008-01-13
13,60,13,12.055,2008-01-14
14,60,14,10.477400000000005,2008-01-15
15,60,15,10.882700000000002,2008-01-16
16,60,16,4.533300000000002,2008-01-17
17,60,17,6.970399999999997,2008-01-18
18,60,18,6.047099999999999,2008-01-19
19,60,19,7.801899999999999,2008-01-20
20,60,20,11.089900000000004,2008-01-21
21,60,21,10.7715,2008-01-22
22,60,22,12.417299999999996,2008-01-23
23,60,23,6.727999999999997,2008-01-24
24,60,24,5.987900000000004,2008-01-25
25,60,25,7.1652999999999984,2008-01-26
26,60,26,8.382500000000006,2008-01-27
27,60,27,10.5241,2008-01-28
28,60,28,11.2027,2008-01-29
29,60,29,11.2007,2008-01-30
30,60,30,7.158,2008-01-31
31,60,31,5.799600000000002,2008-02-01
32,60,32,8.463499999999996,2008-02-02
33,60,33,10.019200000000003,2008-02-03
34,60,34,9.0906,2008-02-04
35,60,35,11.326799999999997,2008-02-05
36,60,36,13.133599999999994,2008-02-06
37,60,37,6.998300000000001,2008-02-07
38,60,38,6.1353,2008-02-08
39,60,39,8.054300000000003,2008-02-09
40,60,40,10.4292,2008-02-10
41,60,41,12.893499999999994,2008-02-11
42,60,42,11.787499999999998,2008-02-12
43,60,43,17.931800000000006,2008-02-13
44,60,44,6.968799999999998,2008-02-14
45,60,45,6.1107000000000005,2008-02-15
46,60,46,10.186399999999995,2008-02-16
47,60,47,10.206500000000004,2008-02-17
48,60,48,11.342100000000006,2008-02-18
49,60,49,10.432799999999997,2008-02-19
50,60,50,7.2170999999999985,2008-02-20
51,60,51,5.835600000000001,2008-02-21
52,60,52,9.8425,2008-02-22
53,60,53,10.654999999999996,2008-02-23
54,60,54,8.935099999999998,2008-02-24
55,60,55,10.8779,2008-02-25
56,60,56,10.107000000000005,2008-02-26
57,60,57,8.2289,2008-02-27
58,60,58,6.893700000000004,2008-02-28
59,60,59,9.800899999999997,2008-02-29
60,60,60,10.700499999999996,2008-03-01
61,60,61,4.049799999999999,2008-03-02
62,60,62,11.026799999999998,2008-03-03
63,60,63,8.3437,2008-03-04
64,60,64,6.302699999999998,2008-03-05
65,60,65,8.515200000000002,2008-03-06
66,60,66,9.915500000000002,2008-03-07
67,60,67,11.598100000000006,2008-03-08
68,60,68,10.469600000000003,2008-03-09
69,60,69,8.511099999999994,2008-03-10
70,60,70,6.308399999999999,2008-03-11
71,60,71,5.891199999999997,2008-03-12
72,60,72,7.865700000000001,2008-03-13
73,60,73,8.435799999999999,2008-03-14
74,60,74,8.307200000000002,2008-03-15
75,60,75,9.368800000000004,2008-03-16
76,60,76,7.857099999999998,2008-03-17
77,60,77,6.160400000000002,2008-03-18
78,60,78,5.688699999999999,2008-03-19
79,60,79,10.306600000000005,2008-03-20
80,60,80,8.8375,2008-03-21
81,60,81,9.381799999999998,2008-03-22
82,60,82,8.3655,2008-03-23
83,60,83,8.5742,2008-03-24
84,60,84,6.3326,2008-03-25
85,60,85,5.9724,2008-03-26
86,60,86,7.782599999999998,2008-03-27
87,60,87,9.933600000000002,2008-03-28
88,60,88,8.0918,2008-03-29
89,60,89,8.676100000000003,2008-03-30
90,60,90,8.3357,2008-03-31
91,60,91,6.395699999999998,2008-04-01
92,60,92,5.782,2008-04-02
93,60,93,7.925800000000001,2008-04-03
94,60,94,9.454699999999995,2008-04-04
95,60,95,8.9593,2008-04-05
96,60,96,10.4559,2008-04-06
97,60,97,6.891100000000001,2008-04-07
98,60,98,5.601000000000001,2008-04-08
99,60,99,4.5312,2008-04-09
100,60,100,6.053199999999999,2008-04-10
101,60,101,6.249900000000001,2008-04-11
102,60,102,7.982799999999999,2008-04-12
103,60,103,7.0347,2008-04-13
104,60,104,9.776999999999996,2008-04-14
105,60,105,5.5043000000000015,2008-04-15
106,60,106,4.588799999999998,2008-04-16
107,60,107,5.945200000000001,2008-04-17
108,60,108,6.321600000000001,2008-04-18
109,60,109,6.9248,2008-04-19
110,60,110,6.546900000000003,2008-04-20
111,60,111,8.426999999999998,2008-04-21
112,60,112,5.453999999999998,2008-04-22
113,60,113,4.643100000000001,2008-04-23
114,60,114,5.9671,2008-04-24
115,60,115,7.302700000000001,2008-04-25
116,60,116,6.6931,2008-04-26
117,60,117,6.3809,2008-04-27
118,60,118,6.770499999999999,2008-04-28
119,60,119,5.455399999999998,2008-04-29
120,60,120,4.6582,2008-04-30
121,60,121,5.9156999999999975,2008-05-01
122,60,122,6.2552,2008-05-02
123,60,123,6.3158,2008-05-03
124,60,124,6.613,2008-05-04
125,60,125,6.983800000000004,2008-05-05
126,60,126,5.546800000000001,2008-05-06
127,60,127,4.888199999999999,2008-05-07
128,60,128,6.067300000000004,2008-05-08
129,60,129,6.392600000000002,2008-05-09
130,60,130,6.2124,2008-05-10
131,60,131,6.567599999999999,2008-05-11
132,60,132,7.644699999999998,2008-05-12
133,60,133,5.508900000000001,2008-05-13
134,60,134,4.645800000000001,2008-05-14
135,60,135,6.0962,2008-05-15
136,60,136,6.3175,2008-05-16
137,60,137,7.488100000000001,2008-05-17
138,60,138,3.4128,2008-05-18
139,60,139,9.6762,2008-05-19
140,60,140,5.324499999999997,2008-05-20
141,60,141,4.6224,2008-05-21
142,60,142,6.134300000000001,2008-05-22
143,60,143,6.614599999999999,2008-05-23
144,60,144,6.4543,2008-05-24
145,60,145,6.996899999999998,2008-05-25
146,60,146,5.282600000000003,2008-05-26
147,60,147,4.433700000000001,2008-05-27
148,60,148,6.032800000000001,2008-05-28
149,60,149,6.4531,2008-05-29
150,60,150,6.443999999999999,2008-05-30
151,60,151,6.6212,2008-05-31
152,60,152,8.427299999999999,2008-06-01
153,60,153,5.5553,2008-06-02
154,60,154,4.654300000000003,2008-06-03
155,60,155,5.930400000000001,2008-06-04
156,60,156,8.348600000000003,2008-06-05
157,60,157,7.670199999999999,2008-06-06
158,60,158,8.802,2008-06-07
159,60,159,10.8933,2008-06-08
160,60,160,5.8706000000000005,2008-06-09
161,60,161,4.809899999999999,2008-06-10
162,60,162,6.123999999999997,2008-06-11
163,60,163,6.336599999999998,2008-06-12
164,60,164,6.5595,2008-06-13
165,60,165,6.568299999999998,2008-06-14
166,60,166,9.451400000000003,2008-06-15
167,60,167,5.551199999999998,2008-06-16
168,60,168,4.638000000000002,2008-06-17
169,60,169,6.141199999999997,2008-06-18
170,60,170,6.869299999999998,2008-06-19
171,60,171,7.405899999999997,2008-06-20
172,60,172,9.549500000000002,2008-06-21
173,60,173,9.1072,2008-06-22
174,60,174,5.696099999999997,2008-06-23
175,60,175,4.5199,2008-06-24
176,60,176,6.0151,2008-06-25
177,60,177,6.169600000000001,2008-06-26
178,60,178,6.383299999999998,2008-06-27
179,60,179,10.2108,2008-06-28
180,60,180,4.5039,2008-06-29
181,60,181,4.1226,2008-06-30
182,60,182,5.886800000000001,2008-07-01
183,60,183,6.359799999999998,2008-07-02
184,60,184,6.7544,2008-07-03
185,60,185,6.809000000000003,2008-07-04
186,60,186,8.7087,2008-07-05
187,60,187,5.531699999999995,2008-07-06
188,60,188,4.689099999999999,2008-07-07
189,60,189,6.128300000000001,2008-07-08
190,60,190,6.363200000000003,2008-07-09
191,60,191,6.679999999999997,2008-07-10
192,60,192,7.863600000000002,2008-07-11
193,60,193,6.794499999999999,2008-07-12
194,60,194,5.517199999999998,2008-07-13
195,60,195,4.5517,2008-07-14
196,60,196,6.092499999999999,2008-07-15
197,60,197,6.089799999999997,2008-07-16
198,60,198,7.282200000000003,2008-07-17
199,60,199,7.167100000000001,2008-07-18
200,60,200,10.49849999999999,2008-07-19
201,60,201,5.5792,2008-07-20
202,60,202,4.994699999999999,2008-07-21
203,60,203,6.242999999999999,2008-07-22
204,60,204,7.5148,2008-07-23
205,60,205,6.682100000000003,2008-07-24
206,60,206,7.7819,2008-07-25
207,60,207,6.760499999999998,2008-07-26
208,60,208,5.458400000000001,2008-07-27
209,60,209,4.748499999999999,2008-07-28
210,60,210,5.979600000000002,2008-07-29
211,60,211,6.612399999999999,2008-07-30
212,60,212,6.403299999999999,2008-07-31
213,60,213,9.927600000000002,2008-08-01
214,60,214,13.533799999999994,2008-08-02
215,60,215,5.402300000000001,2008-08-03
216,60,216,4.6076000000000015,2008-08-04
217,60,217,5.9829,2008-08-05
218,60,218,7.047699999999997,2008-08-06
219,60,219,7.423299999999999,2008-08-07
220,60,220,6.591999999999999,2008-08-08
221,60,221,9.2931,2008-08-09
222,60,222,5.683199999999999,2008-08-10
223,60,223,4.7867,2008-08-11
224,60,224,6.080100000000002,2008-08-12
225,60,225,6.561900000000003,2008-08-13
226,60,226,7.067799999999999,2008-08-14
227,60,227,7.259099999999997,2008-08-15
228,60,228,7.284700000000001,2008-08-16
229,60,229,5.6328,2008-08-17
230,60,230,4.766700000000003,2008-08-18
231,60,231,6.0903,2008-08-19
232,60,232,6.443700000000001,2008-08-20
233,60,233,6.607200000000002,2008-08-21
234,60,234,7.1651,2008-08-22
235,60,235,7.145500000000002,2008-08-23
236,60,236,5.4068,2008-08-24
237,60,237,4.626799999999999,2008-08-25
238,60,238,6.022500000000003,2008-08-26
239,60,239,6.235799999999999,2008-08-27
240,60,240,6.412900000000001,2008-08-28
241,60,241,13.127300000000004,2008-08-29
242,60,242,5.3241,2008-08-30
243,60,243,4.4151,2008-08-31
244,60,244,7.0295,2008-09-01
245,60,245,7.4586,2008-09-02
246,60,246,6.592200000000001,2008-09-03
247,60,247,7.2282,2008-09-04
248,60,248,11.0206,2008-09-05
249,60,249,5.525200000000001,2008-09-06
250,60,250,4.558400000000001,2008-09-07
251,60,251,6.190300000000001,2008-09-08
252,60,252,8.1894,2008-09-09
253,60,253,8.266299999999998,2008-09-10
254,60,254,8.0952,2008-09-11
255,60,255,11.785800000000004,2008-09-12
256,60,256,5.5312,2008-09-13
257,60,257,4.508500000000001,2008-09-14
258,60,258,5.926400000000001,2008-09-15
259,60,259,6.328600000000002,2008-09-16
260,60,260,6.355300000000001,2008-09-17
261,60,261,7.279000000000001,2008-09-18
262,60,262,9.130600000000005,2008-09-19
263,60,263,5.5407,2008-09-20
264,60,264,4.8869,2008-09-21
265,60,265,5.9535,2008-09-22
266,60,266,7.2531,2008-09-23
267,60,267,11.066299999999998,2008-09-24
268,60,268,9.827899999999998,2008-09-25
269,60,269,4.817100000000001,2008-09-26
270,60,270,4.167000000000002,2008-09-27
271,60,271,3.7847,2008-09-28
272,60,272,11.312899999999996,2008-09-29
273,60,273,10.376299999999995,2008-09-30
274,60,274,11.235,2008-10-01
275,60,275,10.711400000000005,2008-10-02
276,60,276,13.0429,2008-10-03
277,60,277,5.8433,2008-10-04
278,60,278,4.393000000000002,2008-10-05
279,60,279,9.196200000000005,2008-10-06
280,60,280,12.055,2008-10-07
281,60,281,10.477400000000005,2008-10-08
282,60,282,10.882700000000002,2008-10-09
283,60,283,4.533300000000002,2008-10-10
284,60,284,6.970399999999997,2008-10-11
285,60,285,6.047099999999999,2008-10-12
286,60,286,7.801899999999999,2008-10-13
287,60,287,11.089900000000004,2008-10-14
288,60,288,10.7715,2008-10-15
289,60,289,12.417299999999996,2008-10-16
290,60,290,6.727999999999997,2008-10-17
291,60,291,5.987900000000004,2008-10-18
292,60,292,7.1652999999999984,2008-10-19
293,60,293,8.382500000000006,2008-10-20
294,60,294,10.5241,2008-10-21
295,60,295,11.2027,2008-10-22
296,60,296,11.2007,2008-10-23
297,60,297,7.158,2008-10-24
298,60,298,5.799600000000002,2008-10-25
299,60,299,8.463499999999996,2008-10-26
300,60,300,10.019200000000003,2008-10-27
301,60,301,9.0906,2008-10-28
302,60,302,11.326799999999997,2008-10-29
303,60,303,13.133599999999994,2008-10-30
304,60,304,6.998300000000001,2008-10-31
305,60,305,6.1353,2008-11-01
306,60,306,8.054300000000003,2008-11-02
307,60,307,10.4292,2008-11-03
308,60,308,12.893499999999994,2008-11-04
309,60,309,11.787499999999998,2008-11-05
310,60,310,17.931800000000006,2008-11-06
311,60,311,6.968799999999998,2008-11-07
312,60,312,6.1107000000000005,2008-11-08
313,60,313,10.186399999999995,2008-11-09
314,60,314,10.206500000000004,2008-11-10
315,60,315,11.342100000000006,2008-11-11
316,60,316,10.432799999999997,2008-11-12
317,60,317,7.2170999999999985,2008-11-13
318,60,318,5.835600000000001,2008-11-14
319,60,319,9.8425,2008-11-15
320,60,320,10.654999999999996,2008-11-16
321,60,321,8.935099999999998,2008-11-17
322,60,322,10.8779,2008-11-18
323,60,323,10.107000000000005,2008-11-19
324,60,324,8.2289,2008-11-20
325,60,325,6.893700000000004,2008-11-21
326,60,326,9.800899999999997,2008-11-22
327,60,327,10.700499999999996,2008-11-23
328,60,328,4.049799999999999,2008-11-24
329,60,329,11.026799999999998,2008-11-25
330,60,330,8.3437,2008-11-26
331,60,331,6.302699999999998,2008-11-27
332,60,332,8.515200000000002,2008-11-28
333,60,333,9.915500000000002,2008-11-29
334,60,334,11.598100000000006,2008-11-30
335,60,335,10.469600000000003,2008-12-01
336,60,336,8.511099999999994,2008-12-02
337,60,337,6.308399999999999,2008-12-03
338,60,338,5.891199999999997,2008-12-04
339,60,339,7.865700000000001,2008-12-05
340,60,340,8.435799999999999,2008-12-06
341,60,341,8.307200000000002,2008-12-07
342,60,342,9.368800000000004,2008-12-08
343,60,343,7.857099999999998,2008-12-09
344,60,344,6.160400000000002,2008-12-10
345,60,345,5.688699999999999,2008-12-11
346,60,346,10.306600000000005,2008-12-12
347,60,347,8.8375,2008-12-13
348,60,348,9.381799999999998,2008-12-14
349,60,349,8.3655,2008-12-15
350,60,350,8.5742,2008-12-16
351,60,351,6.3326,2008-12-17
352,60,352,5.9724,2008-12-18
353,60,353,7.782599999999998,2008-12-19
354,60,354,9.933600000000002,2008-12-20
355,60,355,8.0918,2008-12-21
356,60,356,8.676100000000003,2008-12-22
357,60,357,8.3357,2008-12-23
358,60,358,6.395699999999998,2008-12-24
359,60,359,5.782,2008-12-25
360,60,360,7.925800000000001,2008-12-26
361,60,361,9.454699999999995,2008-12-27
362,60,362,8.9593,2008-12-28
363,60,363,10.4559,2008-12-29
364,60,364,6.891100000000001,2008-12-30
365,60,365,5.601000000000001,2008-12-31
0,61,0,5.1687,2008-01-01
1,61,1,5.263699999999999,2008-01-02
2,61,2,4.672199999999999,2008-01-03
3,61,3,3.7939,2008-01-04
4,61,4,3.293599999999999,2008-01-05
5,61,5,5.428699999999999,2008-01-06
6,61,6,5.1442,2008-01-07
7,61,7,5.423200000000001,2008-01-08
8,61,8,5.396699999999999,2008-01-09
9,61,9,5.602099999999997,2008-01-10
10,61,10,4.181400000000001,2008-01-11
11,61,11,3.6249,2008-01-12
12,61,12,5.284200000000002,2008-01-13
13,61,13,5.402899999999998,2008-01-14
14,61,14,5.482200000000001,2008-01-15
15,61,15,5.672099999999999,2008-01-16
16,61,16,6.261800000000001,2008-01-17
17,61,17,4.334500000000001,2008-01-18
18,61,18,3.5634,2008-01-19
19,61,19,5.5458,2008-01-20
20,61,20,5.5355000000000025,2008-01-21
21,61,21,5.507799999999997,2008-01-22
22,61,22,5.392400000000001,2008-01-23
23,61,23,3.994900000000001,2008-01-24
24,61,24,3.4257999999999997,2008-01-25
25,61,25,5.5202,2008-01-26
26,61,26,5.322499999999997,2008-01-27
27,61,27,6.028499999999997,2008-01-28
28,61,28,5.452299999999999,2008-01-29
29,61,29,5.629199999999999,2008-01-30
30,61,30,4.178699999999998,2008-01-31
31,61,31,3.423199999999999,2008-02-01
32,61,32,5.378900000000001,2008-02-02
33,61,33,5.514,2008-02-03
34,61,34,5.563299999999999,2008-02-04
35,61,35,5.616699999999998,2008-02-05
36,61,36,5.790000000000001,2008-02-06
37,61,37,4.4373000000000005,2008-02-07
38,61,38,3.9175999999999993,2008-02-08
39,61,39,5.416000000000002,2008-02-09
40,61,40,5.495400000000001,2008-02-10
41,61,41,5.7251,2008-02-11
42,61,42,5.903900000000001,2008-02-12
43,61,43,5.720099999999999,2008-02-13
44,61,44,4.353299999999997,2008-02-14
45,61,45,3.642499999999999,2008-02-15
46,61,46,5.339299999999998,2008-02-16
47,61,47,5.446300000000001,2008-02-17
48,61,48,5.3541,2008-02-18
49,61,49,5.438100000000002,2008-02-19
50,61,50,3.9298000000000006,2008-02-20
51,61,51,3.3492,2008-02-21
52,61,52,5.386400000000002,2008-02-22
53,61,53,5.437899999999999,2008-02-23
54,61,54,5.539400000000001,2008-02-24
55,61,55,5.697400000000002,2008-02-25
56,61,56,5.907900000000001,2008-02-26
57,61,57,4.587,2008-02-27
58,61,58,3.886099999999999,2008-02-28
59,61,59,6.2852000000000015,2008-02-29
60,61,60,5.531300000000001,2008-03-01
61,61,61,5.6603,2008-03-02
62,61,62,11.5842,2008-03-03
63,61,63,12.937500000000004,2008-03-04
64,61,64,7.058899999999998,2008-03-05
65,61,65,8.868,2008-03-06
66,61,66,10.2314,2008-03-07
67,61,67,10.238600000000002,2008-03-08
68,61,68,10.095100000000002,2008-03-09
69,61,69,11.941799999999995,2008-03-10
70,61,70,7.009000000000002,2008-03-11
71,61,71,5.61,2008-03-12
72,61,72,8.469599999999998,2008-03-13
73,61,73,10.6106,2008-03-14
74,61,74,9.8687,2008-03-15
75,61,75,11.121300000000002,2008-03-16
76,61,76,11.298199999999992,2008-03-17
77,61,77,6.875600000000001,2008-03-18
78,61,78,5.958300000000002,2008-03-19
79,61,79,12.073800000000002,2008-03-20
80,61,80,9.5818,2008-03-21
81,61,81,10.044599999999996,2008-03-22
82,61,82,11.101399999999998,2008-03-23
83,61,83,11.8403,2008-03-24
84,61,84,6.927399999999998,2008-03-25
85,61,85,5.830000000000002,2008-03-26
86,61,86,8.3019,2008-03-27
87,61,87,8.718400000000004,2008-03-28
88,61,88,10.3364,2008-03-29
89,61,89,9.9771,2008-03-30
90,61,90,10.150100000000002,2008-03-31
91,61,91,7.077500000000002,2008-04-01
92,61,92,5.5281,2008-04-02
93,61,93,8.2723,2008-04-03
94,61,94,8.867399999999998,2008-04-04
95,61,95,10.9451,2008-04-05
96,61,96,11.1575,2008-04-06
97,61,97,11.946000000000009,2008-04-07
98,61,98,7.129,2008-04-08
99,61,99,5.506500000000003,2008-04-09
100,61,100,8.590799999999998,2008-04-10
101,61,101,11.257999999999996,2008-04-11
102,61,102,10.264,2008-04-12
103,61,103,9.917699999999996,2008-04-13
104,61,104,11.446799999999996,2008-04-14
105,61,105,7.098800000000001,2008-04-15
106,61,106,5.659800000000002,2008-04-16
107,61,107,8.425299999999998,2008-04-17
108,61,108,9.4967,2008-04-18
109,61,109,10.022900000000009,2008-04-19
110,61,110,11.057499999999994,2008-04-20
111,61,111,11.367000000000004,2008-04-21
112,61,112,7.610600000000002,2008-04-22
113,61,113,5.666200000000001,2008-04-23
114,61,114,8.636500000000002,2008-04-24
115,61,115,9.769700000000004,2008-04-25
116,61,116,10.3308,2008-04-26
117,61,117,10.5887,2008-04-27
118,61,118,9.516599999999997,2008-04-28
119,61,119,6.969800000000002,2008-04-29
120,61,120,5.777700000000002,2008-04-30
121,61,121,8.3912,2008-05-01
122,61,122,8.735,2008-05-02
123,61,123,9.747800000000002,2008-05-03
124,61,124,12.463500000000002,2008-05-04
125,61,125,10.262199999999998,2008-05-05
126,61,126,7.413600000000004,2008-05-06
127,61,127,6.205200000000001,2008-05-07
